"","Forest","Site_Year_Code","richness","sw_diversity","evenness","avg","sd","sw_div_h","richness_h","evenness_h","evenness_h_log","sd_log","log_1_SD","sd_0_1","logit_sd_0_1"
"1","Chugach","Chenega_1984",37,2.22644117407252,0.616585928546387,0.25,0.228269230066153,1.03767373918717,4,0.748523378793022,-0.289652841417816,-1.47722951303989,1.47722951303989,0.543461539867694,0.174285993742303
"2","Chugach","Chenega_1985",37,2.50019801340047,0.692399570936137,0.25,0.210916457968236,1.07825715125222,4,0.777798122457316,-0.251288271177885,-1.55629315770838,1.55629315770838,0.578167084063528,0.315253597839461
"3","Chugach","Chenega_1989",19,2.02730781206485,0.68852091227198,0.25,0.268584641816534,0.923900366487084,4,0.666453238503206,-0.405785301609823,-1.3145891751706,1.3145891751706,0.462830716366932,-0.148951920539338
"4","Chugach","Chenega_1990",27,2.33456663251371,0.708338042029365,0.25,0.171475059682042,1.11499518737764,4,0.804299013722392,-0.217784171328751,-1.76331744754583,1.76331744754583,0.657049880635917,0.650174925426715
"5","Chugach","Chenega_1991",34,2.68647414342139,0.761826286526334,0.25,0.184621121948308,1.14184423158197,4,0.823666505185487,-0.19398955771327,-1.68944954337052,1.68944954337052,0.630757756103385,0.535468967910366
"6","Chugach","Chenega_1992",39,2.58772434817993,0.706341150534132,0.25,0.161793699696839,1.21564951359429,4,0.876905762360783,-0.131355746932316,-1.82143321394877,1.82143321394877,0.676412600606322,0.73733400018474
"7","Chugach","Chenega_1993",36,2.6181092822547,0.730597305949403,0.25,0.227418687073562,1.01152533930499,4,0.729661295374419,-0.315174831450386,-1.48096252393756,1.48096252393756,0.545162625852876,0.181144210607796
"8","Chugach","Chenega_1997",46,2.76375111317902,0.721862098579775,0.25,0.149973775757954,1.23296803015758,4,0.889398431341487,-0.11720996463378,-1.89729482845043,1.89729482845043,0.700052448484091,0.847547627550756
"9","Chugach","Chenega_2003",45,2.60112056376683,0.68330737772441,0.25,0.203920401299229,1.1036574814896,4,0.796120587692524,-0.228004612535485,-1.5900255509914,1.5900255509914,0.592159197401543,0.372898604711921
"10","Chugach","Chenega_2014",29,2.54079268785219,0.754549886952579,0.25,0.188295518670855,1.15752273478722,4,0.834976154596876,-0.180352111908062,-1.66974264248244,1.66974264248244,0.623408962658289,0.504042927228782
"11","Chugach","Cordova_1985",50,2.76380470096372,0.706489889535106,0.25,0.152080154287438,1.2225579847488,4,0.881889170898149,-0.125688887448857,-1.8833475662875,1.8833475662875,0.695839691425124,0.827564412137998
"12","Chugach","Cordova_1988",50,2.65811044716679,0.679472089882529,0.25,0.135977745288072,1.25270345644075,4,0.903634532155765,-0.101330278921336,-1.99526404422388,1.99526404422388,0.728044509423856,0.984723770328038
"13","Chugach","Cordova_1991",52,2.51737527355886,0.637109592030593,0.25,0.196226421970184,1.11238912534499,4,0.802419137337014,-0.220124192497916,-1.62848607236443,1.62848607236443,0.607547156059632,0.437013408167961
"14","Chugach","Cordova_1992",34,2.3061239205626,0.65396714387665,0.25,0.173200004798075,1.17123549923866,4,0.844867823232359,-0.16857508607042,-1.75330825515129,1.75330825515129,0.65359999040385,0.634901324473012
"15","Chugach","Cordova_1993",49,2.59245529623846,0.666129239702313,0.25,0.18690825005318,1.14354396224457,4,0.824892601684376,-0.192502080898092,-1.67713742395828,1.67713742395828,0.62618349989364,0.515878423382367
"16","Chugach","Cordova_1997",57,2.72864973852657,0.674898624272957,0.25,0.167437912287954,1.14616504610956,4,0.826783314031265,-0.190212632762708,-1.78714266934094,1.78714266934094,0.665124175424092,0.686213962983878
"17","Chugach","Cordova_2003",58,2.5518912440464,0.62847606466049,0.25,0.199926040582005,1.08581631641451,4,0.783250907503764,-0.244302190511804,-1.60980777791588,1.60980777791588,0.600147918835991,0.406081474599395
"18","Chugach","Cordova_2014",47,2.29328373078882,0.595635276364534,0.25,0.201241237235778,1.06996263025877,4,0.771814890305423,-0.259010537106157,-1.603250905317,1.603250905317,0.597517525528443,0.395132060578786
"19","Chugach","Nanwalek_1987",36,2.80079114517171,0.781575650435485,0.25,0.214454761233992,1.10202143503971,4,0.794940429642564,-0.229488098402507,-1.53965646619534,1.53965646619534,0.571090477532016,0.286301658278591
"20","Chugach","Nanwalek_1989",33,2.55886893875531,0.73183566566694,0.25,0.179712122919979,1.20923667191846,4,0.872279874918916,-0.136644949093168,-1.71639902547599,1.71639902547599,0.640575754160041,0.57786395375085
"21","Chugach","Nanwalek_1990",40,2.65158549920967,0.718805136408713,0.25,0.281679703699508,0.966180554026299,4,0.696951946948546,-0.361038813283282,-1.26698465604051,1.26698465604051,0.436640592600984,-0.254807389358093
"22","Chugach","Nanwalek_1991",32,2.54901524347506,0.735490330182368,0.25,0.248189276701991,1.04678555961143,4,0.755096167862797,-0.280910163191864,-1.39356361140769,1.39356361140769,0.503621446596017,0.014486039697754
"23","Chugach","Nanwalek_1992",38,2.69194348608505,0.740035663179325,0.25,0.21693046133553,1.11578135807643,4,0.804866116006608,-0.217079330915275,-1.52817843147323,1.52817843147323,0.566139077328941,0.266115739612636
"24","Chugach","Nanwalek_1993",40,2.5884959984754,0.701702517166462,0.25,0.232316664353198,1.06277657106492,4,0.766631244324168,-0.265749369855833,-1.45965390543261,1.45965390543261,0.535366671293603,0.141703324933821
"25","Chugach","Nanwalek_1997",43,2.55056123137419,0.678124309507491,0.25,0.285715703897282,0.923351646054685,4,0.666057420379878,-0.406379395371598,-1.2527580048672,1.2527580048672,0.428568592205436,-0.287693654289165
"26","Chugach","Nanwalek_2003",38,2.22900497370865,0.612770358098215,0.25,0.362904848043107,0.706982866423792,4,0.509980337691535,-0.673383107552983,-1.01361460568148,1.01361460568148,0.274190303913786,-0.973465448722364
"27","Chugach","Nanwalek_2014",44,2.25277162090672,0.595311503608274,0.25,0.327305613067677,0.821677879909028,4,0.592715301276456,-0.523041094296748,-1.11686094801106,1.11686094801106,0.345388773864645,-0.639370848186112
"28","Chugach","Port Graham_1987",38,2.70701137235952,0.744177939296738,0.25,0.195907533581902,1.13198617088031,4,0.816555417541955,-0.20266049680874,-1.63011249850816,1.63011249850816,0.608184932836195,0.439689040532201
"29","Chugach","Port Graham_1989",35,2.49927635271285,0.702962497479319,0.25,0.246611980573202,0.989941042138605,4,0.714091516132909,-0.336744151000505,-1.3999391064101,1.3999391064101,0.506776038853595,0.0271058149028983
"30","Chugach","Port Graham_1990",38,2.44712319590896,0.672732710224803,0.25,0.235347469247703,1.00471012575185,4,0.724745157976561,-0.321935192159487,-1.44669226433619,1.44669226433619,0.529305061504594,0.117354746250899
"31","Chugach","Port Graham_1991",42,2.66499577372815,0.713009989083017,0.25,0.233153919468079,1.02458022774883,4,0.739078406783062,-0.302351265173401,-1.45605644494018,1.45605644494018,0.533692161063842,0.134973180722771
"32","Chugach","Port Graham_1992",41,2.57986256696566,0.69471186249395,0.25,0.216722422545606,1.07702726011032,4,0.776910943531695,-0.252429550972705,-1.52913790303962,1.52913790303962,0.566555154908788,0.267809880053856
"33","Chugach","Port Graham_1993",40,2.60051792311751,0.704961480976926,0.25,0.266604653912467,1.0004766536292,4,0.721691353358013,-0.326157719912341,-1.32198841485401,1.32198841485401,0.466790692175067,-0.133033084116573
"34","Chugach","Port Graham_1997",38,2.43620878385082,0.669732255643415,0.25,0.261044518346127,0.945925225100716,4,0.68234081565229,-0.382226016266536,-1.34306431782861,1.34306431782861,0.477910963307746,-0.0884136958029402
"35","Chugach","Port Graham_2003",44,2.35206206324818,0.621549734761254,0.25,0.267621496705008,0.910805598208779,4,0.657007359874856,-0.420060058315438,-1.31818162247088,1.31818162247088,0.464757006589984,-0.141206134542446
"36","Chugach","Port Graham_2014",37,2.40630004617209,0.666395665696536,0.25,0.238434847629386,1.01977375984871,4,0.735611273081212,-0.307053461354156,-1.43365918153111,1.43365918153111,0.523130304741227,0.0925873036663747
"37","Chugach","Tatitlek_1987",33,2.58811611562746,0.740200348527768,0.25,0.177515164439879,1.15298129191222,4,0.831700196039754,-0.184283244397827,-1.72869924025179,1.72869924025179,0.644969671120241,0.597000074880926
"38","Chugach","Tatitlek_1988",36,2.71053318386287,0.756388686766826,0.25,0.147840120795801,1.2406310702296,4,0.894926146296509,-0.111014082216547,-1.91162385401793,1.91162385401793,0.704319758408398,0.867953849799913
"39","Chugach","Tatitlek_1989",28,2.01191755496262,0.603779734652852,0.25,0.185690203659177,1.07906311507232,4,0.778379502460516,-0.250541081370065,-1.68367556560047,1.68367556560047,0.628619592681646,0.526299398694708
"40","Chugach","Tatitlek_1990",23,2.46788334019872,0.787079538422113,0.25,0.144041090036754,1.24913341183694,4,0.901059289332935,-0.104184219617656,-1.93765667263253,1.93765667263253,0.711917819926492,0.904716696389294
"41","Chugach","Tatitlek_1991",31,2.39049359596729,0.696127694606739,0.25,0.142497793113753,1.26452699778071,4,0.912163414384221,-0.091936122520223,-1.94842876631439,1.94842876631439,0.715004413772495,0.919815022555646
"42","Chugach","Tatitlek_1993",35,2.51258943953974,0.706707021671223,0.25,0.169615608528861,1.13372570627761,4,0.817810227087521,-0.201124965520202,-1.77422052843879,1.77422052843879,0.660768782942277,0.66672204867746
"43","Chugach","Tatitlek_1997",36,2.49815995694522,0.697124809397967,0.25,0.209555028686168,1.13935608802135,4,0.821871688997529,-0.196170992220285,-1.56276890735107,1.56276890735107,0.580889942627664,0.326427759226132
"44","Chugach","Tatitlek_2003",32,2.36322783679161,0.681883416126002,0.25,0.201694533251484,1.14675879182903,4,0.827211611033778,-0.189694738776946,-1.60100093775326,1.60100093775326,0.596610933497032,0.391363676468238
"45","Chugach","Tatitlek_2014",26,2.42823202720682,0.745291613943825,0.25,0.22372748249751,1.03758419549231,4,0.748458786670763,-0.289739137866484,-1.49732656377404,1.49732656377404,0.552545035004979,0.210959045623227
"46","Chugach","Valdez_1991",46,2.6765774923844,0.699093285372418,0.25,0.17321808229014,1.12203436694299,4,0.809376708447817,-0.211490823272905,-1.75320388708995,1.75320388708995,0.65356383541972,0.634741638197647
"47","Chugach","Valdez_1992",38,2.48207018963376,0.682339903619068,0.25,0.188471994203469,1.08786663348752,4,0.784729898640506,-0.242415698573163,-1.66880585499685,1.66880585499685,0.623056011593061,0.50253981644979
"48","Chugach","Valdez_1993",34,2.71402949154424,0.769640390594961,0.25,0.159306967863207,1.15260287013226,4,0.831427222427096,-0.184611509823649,-1.83692232251295,1.83692232251295,0.681386064273587,0.760148916379538
"49","Tongass","Angoon_1984",39,2.54913223619268,0.695807108605828,0.25,0.110319780235074,1.30009442570427,4,0.937819890325469,-0.0641973629914635,-2.20437203756693,2.20437203756693,0.779360439529851,1.26194321204547
"50","Tongass","Angoon_1987",30,2.37304531454066,0.697708791420086,0.25,0.0981766518797052,1.31814557890786,4,0.950841044930044,-0.05040837559103,-2.32098685279045,2.32098685279045,0.80364669624059,1.40924413331199
"51","Tongass","Angoon_1996",38,2.39761240625482,0.659121818968864,0.25,0.0925138425427322,1.33467906094713,4,0.962767431203382,-0.0379434008126111,-2.38039699654945,2.38039699654945,0.814972314914536,1.48264868024124
"52","Tongass","Angoon_2012",30,2.4325912545224,0.71521613759846,0.25,0.0993706910654117,1.32305048713015,4,0.954379188314198,-0.0466942144774703,-2.30889806729579,2.30889806729579,0.801258617869177,1.3941793714617
"53","Tongass","Coffman Cove_1987",30,2.07963781029021,0.6114428470111,0.25,0.155772611511022,1.20434953821031,4,0.868754553136463,-0.14069464109648,-1.859357953611,1.859357953611,0.688454776977955,0.792905126678717
"54","Tongass","Coffman Cove_1998",48,2.71208167861342,0.70057888261849,0.25,0.0625045597022486,1.3604027736929,4,0.98132316760917,-0.0188534469490526,-2.77251576966491,2.77251576966491,0.874990880595503,1.94582677424956
"55","Tongass","Craig_1987",34,2.7171314552723,0.770520040791363,0.25,0.0334841198997545,1.37941580766148,4,0.995038172518528,-0.00497417821920762,-3.39668398538335,3.39668398538335,0.933031760200491,2.63422076705296
"56","Tongass","Craig_1997",54,2.88226866738071,0.722557080633907,0.25,0.092666652048777,1.32616895938383,4,0.956628690541968,-0.0443399559820934,-2.37874661170663,2.37874661170663,0.814666695902446,1.48062321967473
"57","Tongass","Edna Bay_1987",37,2.78691806929918,0.771803219214796,0.25,0.106689450837106,1.31311092281649,4,0.947209308242237,-0.0542351877868334,-2.23783299306818,2.23783299306818,0.786621098325788,1.30467721534282
"58","Tongass","Edna Bay_1998",30,2.35782703941923,0.693234403898949,0.25,0.205041908041134,1.086931666465,4,0.784055462497114,-0.243275518152884,-1.58454089126764,1.58454089126764,0.589916183917733,0.363618897377296
"59","Tongass","Haines_1983",42,2.86275558674957,0.765919912435805,0.25,0.202631705792676,1.05452883340286,4,0.760681759212365,-0.273540196216867,-1.59636520487711,1.59636520487711,0.594736588414648,0.38358134430949
"60","Tongass","Haines_1987",28,2.47816609422103,0.74370168057024,0.25,0.185924811984929,1.14643425730296,4,0.826977508858101,-0.189977780388603,-1.68241292363476,1.68241292363476,0.628150376030142,0.524290054174051
"61","Tongass","Haines_1996",45,2.6637088471859,0.699749151479572,0.25,0.247107024819492,1.02378607137941,4,0.738505544055136,-0.303126669855218,-1.39793373733667,1.39793373733667,0.505785950361017,0.0231448345806341
"62","Tongass","Haines_2012",37,2.73459091111358,0.757311846258803,0.25,0.177188693757087,1.18632544465908,4,0.855752917945026,-0.155773591767518,-1.73054004782936,1.73054004782936,0.645622612485827,0.599852730165307
"63","Tongass","Hollis_1987",33,2.77567258087728,0.793841435227192,0.25,0.0609587355495555,1.36281824300888,4,0.983065560410964,-0.0170794668463525,-2.79755811011619,2.79755811011619,0.878082528900889,1.97439623626209
"64","Tongass","Hollis_1998",35,2.59282912215967,0.729275749467263,0.25,0.0858106027554449,1.33822402476266,4,0.965324582061778,-0.0352908797294699,-2.45561270488473,2.45561270488473,0.82837879448911,1.57418077638229
"65","Tongass","Hoonah_1985",36,2.56150669894686,0.714802054332225,0.25,0.0695957164490291,1.35589126152342,4,0.978068799492258,-0.0221752642924646,-2.66505225880832,2.66505225880832,0.860808567101942,1.82202194111255
"66","Tongass","Hoonah_1987",33,2.53233166956015,0.724246015500694,0.25,0.078589988579737,1.34499574766106,4,0.970209347583679,-0.0302434085197645,-2.54351095941852,2.54351095941852,0.842820022840526,1.67936193904743
"67","Tongass","Hoonah_1996",41,2.8493699461948,0.767285485514635,0.25,0.0961718272592775,1.32524101654417,4,0.955959321275463,-0.0450399178031431,-2.34161882013382,2.34161882013382,0.807656345481445,1.43485301364254
"68","Tongass","Hoonah_2012",35,2.67707699193197,0.75297184569054,0.25,0.0189781969502978,1.38412690847772,4,0.998436513410886,-0.00156471010974285,-3.96446448766285,3.96446448766285,0.962043606099404,3.23262180634482
"69","Tongass","Hoonah_2016",20,2.08971212588378,0.697563044712487,0.25,0.088444262191705,1.33889511548591,4,0.965808671690991,-0.0347895268182589,-2.42538273112265,2.42538273112265,0.82311147561659,1.53757191340899
"70","Tongass","Hydaburg_1987",33,2.65674016664799,0.759826804302326,0.25,0.131850830740769,1.28978843072411,4,0.930385686400817,-0.0721560622459615,-2.02608406555219,2.02608406555219,0.736298338518463,1.02681699385427
"71","Tongass","Hydaburg_1997",39,2.65028721311339,0.723418211322655,0.25,0.104279898696414,1.31708545670384,4,0.950076328406806,-0.0512129519237182,-2.26067666137478,2.26067666137478,0.791440202607171,1.33362852884578
"72","Tongass","Hydaburg_2012",33,2.54534078688639,0.727966618730502,0.25,0.120288152225089,1.30310132122989,4,0.939988906957107,-0.0618872048971814,-2.11786514609598,2.11786514609598,0.759423695549823,1.14952253685376
"73","Tongass","Kake_1985",30,2.61849936457041,0.769875743962487,0.25,0.0897213792699798,1.33703490740337,4,0.964466815203141,-0.0361798534458444,-2.41104619639903,2.41104619639903,0.82055724146004,1.52012740907318
"74","Tongass","Kake_1987",26,2.52464353693778,0.774882974606669,0.25,0.0862240423364863,1.33572838069824,4,0.963524355403999,-0.0371575133942695,-2.45080622678529,2.45080622678529,0.827551915327027,1.56837561008183
"75","Tongass","Kake_1996",39,2.34059628294782,0.638885464209543,0.25,0.0835635510369531,1.3399653269006,4,0.966580666041326,-0.0339905217975512,-2.48214784634474,2.48214784634474,0.832872897926094,1.60612643380535
"76","Tongass","Kasaan_1987",25,2.52796926766031,0.785357809745215,0.25,0.0804798237323135,1.34636297121942,4,0.971195590907395,-0.0292273985272047,-2.51974876283796,2.51974876283796,0.839040352535373,1.65110510459623
"77","Tongass","Kasaan_1998",29,2.114718213258,0.628016758856171,0.25,0.154515061783045,1.2546889929999,4,0.905066794029465,-0.0997465324482871,-1.86746370012701,1.86746370012701,0.69096987643391,0.804657469240131
"78","Tongass","Klawock_1984",45,2.94958805056078,0.77484884948094,0.25,0.0794116482391005,1.3491605057493,4,0.973213585503877,-0.0271517085484641,-2.53311021822569,2.53311021822569,0.841176703521799,1.66700950778938
"79","Tongass","Klawock_1987",35,2.69406593266956,0.757750264130527,0.25,0.0981803266961202,1.33321196342587,4,0.961709144044173,-0.0390432191003431,-2.32094942283566,2.32094942283566,0.80363934660776,1.40919755796224
"80","Tongass","Klawock_1997",44,2.86722621637441,0.757685658951928,0.25,0.0856634183178162,1.34065143069331,4,0.967075585310963,-0.033478621835912,-2.45732940194302,2.45732940194302,0.828673163364368,1.57625276571366
"81","Tongass","Klukwan_1983",26,2.1181088757338,0.650106235655021,0.25,0.38471290139571,0.608151594075858,4,0.438688644440979,-0.82396535571079,-0.955257933535345,0.955257933535345,0.23057419720858,-1.20507181858426
"82","Tongass","Klukwan_1987",24,2.1165968694602,0.666004096358703,0.25,0.402163587929349,0.545611096053588,4,0.393575211265252,-0.932483095296345,-0.910896337991134,0.910896337991134,0.195672824141302,-1.41356212168013
"83","Tongass","Klukwan_1996",33,1.93516538155327,0.55345665568692,0.25,0.398470213211908,0.575377290854912,4,0.415046982078254,-0.879363555332069,-0.920122530818086,0.920122530818086,0.203059573576185,-1.36728052684237
"84","Tongass","Klukwan_2014",25,1.5316322917588,0.475828324884671,0.25,0.4151764865679,0.49485027522858,4,0.356959019027406,-1.030134296432,-0.87905158031429,0.87905158031429,0.169647026864201,-1.58813091326635
"85","Tongass","Petersburg_1987",34,2.57491594106399,0.730190779725867,0.25,0.0932813253195381,1.32910935572006,4,0.958749738148225,-0.0421251994185961,-2.37213534850985,2.37213534850985,0.813437349360924,1.47250179896838
"86","Tongass","Petersburg_2000",40,2.76795801443683,0.750351983269587,0.25,0.16825509575913,1.20109128605236,4,0.866404221021346,-0.14340371139893,-1.78227402408604,1.78227402408604,0.663489808481741,0.678885057959732
"87","Tongass","Point Baker_1987",27,2.52167011343146,0.765107684619286,0.25,0.0953954415955368,1.32696194230913,4,0.957200706808884,-0.0437421845352329,-2.34972448368693,2.34972448368693,0.809209116808926,1.44487939582199
"88","Tongass","Point Baker_1996",33,2.6863422618613,0.768292993690714,0.25,0.129568225927113,1.27243084669785,4,0.917864836202565,-0.0857051364542231,-2.0435476954386,2.0435476954386,0.740863548145773,1.05046169868347
"89","Tongass","Port Protection_1987",32,2.68462374132155,0.774618671651476,0.25,0.116055447236642,1.30230910307877,4,0.939417442358145,-0.0624953380098345,-2.15368720865891,2.15368720865891,0.767889105526717,1.19643007799328
"90","Tongass","Port Protection_1996",43,2.80078573245764,0.744652144609747,0.25,0.0988234789356781,1.32855595918013,4,0.958350546926328,-0.0425416525700291,-2.3144200614111,2.3144200614111,0.802353042128644,1.40106631503041
"91","Tongass","Saxman_1987",30,2.68885507369394,0.790561314727317,0.25,0.0847975101475268,1.3442466268746,4,0.969668971161851,-0.0308005325729417,-2.46748909808318,2.46748909808318,0.830404979704946,1.58850014768925
"92","Tongass","Saxman_1999",37,2.65846750693202,0.736230391065651,0.25,0.107397050168537,1.31867082731339,4,0.951219931564986,-0.0500099796987477,-2.23122256312686,2.23122256312686,0.785205899662925,1.29626607953874
"93","Tongass","Sitka_1987",38,2.57866993347705,0.708895905209573,0.25,0.0924797484251004,1.3258422949006,4,0.956393051926971,-0.0445863082434999,-2.38076559437859,2.38076559437859,0.815040503149799,1.48310094395883
"94","Tongass","Sitka_1996",50,2.85353597102183,0.729427195868325,0.25,0.0732657864021861,1.35005403130668,4,0.973858127949147,-0.0264896451387196,-2.61366154028175,2.61366154028175,0.853468427195628,1.76206763013485
"95","Tongass","Sitka_2013",48,2.69099041878444,0.695130635480314,0.25,0.140545882735623,1.26306596238598,4,0.911109500124952,-0.0930921912231159,-1.96222127600657,1.96222127600657,0.718908234528753,0.939052536733896
"96","Tongass","Tenakee Springs_1984",20,2.19258585283375,0.731903138404478,0.25,0.0843817117403348,1.33687051309103,4,0.964348229773555,-0.0363028153960255,-2.47240458640099,2.47240458640099,0.83123657651933,1.5944165701504
"97","Tongass","Tenakee Springs_1987",29,2.25501802975284,0.669682185233455,0.25,0.147283055617191,1.25505723503765,4,0.905332424510318,-0.0994530828267462,-1.91539899527911,1.91539899527911,0.705433888765619,0.873309594298274
"98","Tongass","Thorne Bay_1987",33,2.42394248587783,0.693246745006666,0.25,0.100935984452166,1.32001215023933,4,0.952187491531733,-0.0489933186955961,-2.29326878039326,2.29326878039326,0.798128031095668,1.37463534540138
"99","Tongass","Thorne Bay_1998",41,2.66367229877553,0.717280357275916,0.25,0.127945394474783,1.27361477972131,4,0.918718863353411,-0.0847751192569573,-2.05615171175036,2.05615171175036,0.744109211050434,1.0674370653152
"100","Tongass","Whale Pass_1987",27,2.41754490841257,0.733514735923036,0.25,0.0938360421142481,1.3339082672248,4,0.962211421063004,-0.0385210800480845,-2.36620625248453,2.36620625248453,0.812327915771504,1.46520788874087
"101","Tongass","Whale Pass_1998",21,2.12885366101638,0.699240588487255,0.25,0.130873151376138,1.27880999090731,4,0.922466416060618,-0.0807043090844896,-2.03352673500189,2.03352673500189,0.738253697247724,1.03691180419555
"102","Tongass","Whale Pass_2012",25,2.19033687589138,0.680466409722738,0.25,0.127489637916926,1.27393984701558,4,0.918953349840112,-0.0845199197863546,-2.05972018892614,2.05972018892614,0.745020724166148,1.07222976504939
"103","Tongass","Wrangell_1987",37,2.79717903015443,0.774644868098399,0.25,0.0918438421637217,1.33025209801894,4,0.959574052472032,-0.0412657883237922,-2.38766551187958,2.38766551187958,0.816312315672557,1.49156007387021
"104","Tongass","Wrangell_2000",40,2.70173022051259,0.732398619721647,0.25,0.097362546837387,1.32931539277149,4,0.9588983624644,-0.0419701925469759,-2.32931367167431,2.32931367167431,0.805274906325226,1.41959492979409
"105","Tongass","Yakutat_1984",53,2.97156029033165,0.748448818130623,0.25,0.118559395013069,1.30438890213217,4,0.940917700248343,-0.0608996031064605,-2.13234122023863,2.13234122023863,0.762881209973861,1.1685410917527
"106","Tongass","Yakutat_1987",36,2.4650944587336,0.687897706435909,0.25,0.248018634413795,1.05222195775053,4,0.759017700180581,-0.275730181462401,-1.39425139687463,1.39425139687463,0.50396273117241,0.0158512565832805
"107","Tongass","Yakutat_2000",52,2.7130629572194,0.686635183869002,0.25,0.15189321938373,1.24016006180893,4,0.89458638554015,-0.111393806587734,-1.88457750906187,1.88457750906187,0.696213561232539,0.829331503639526
"108","Tongass","Yakutat_2015",49,2.6193937139071,0.673051043795302,0.25,0.127118636520209,1.27049120104727,4,0.91646567762198,-0.08723066180681,-2.06263448273781,2.06263448273781,0.745762726959581,1.07613951243166
